,ext_ID,objID,specObjID,z,u_mag,g_mag,r_mag,i_mag,z_mag,w1mpro,w2mpro,w3mpro,w4mpro,o3_hB,n2_hA,s2_hA,o1_hA,o3_o2,ne3_o2,is_AGN,which_AGN,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,w1-w2,w1-w3,w1-w4,w2-w3,w2-w4,w3-w4
3225,star forming,1237657595150401839,1.005546857746688e+18,0.1050901,18.8714,17.86992,17.49003,17.20153,17.12137,14.903,14.667,10.818,9.007,-0.2179848898753155,-0.6312271968373915,-0.446792562987668,-1.5527110543082943,-0.19631512296501405,-1.0698992399080718,0,0,1.0014800000000008,1.3813700000000004,1.6698699999999995,1.7500300000000024,0.3798899999999996,0.6683899999999987,0.7485500000000016,0.2884999999999991,0.368660000000002,0.0801600000000029,0.23600000000000065,4.085000000000001,5.896000000000001,3.849,5.66,1.811
3226,quiescent,1237657595152433227,1.0077970081587139e+18,0.02515859,16.80556,14.8225,13.98215,13.52948,13.1452,11.238,11.293,10.55,8.511,-0.12254981593000404,-0.7610851246950588,-0.3804609560922134,-1.2226010360474728,0.15852249205564387,-2.043084093486303,0,0,1.98306,2.823409999999999,3.2760800000000003,3.660359999999999,0.840349999999999,1.2930200000000003,1.677299999999999,0.45267000000000124,0.8369499999999999,0.3842799999999986,-0.054999999999999716,0.6879999999999988,2.7270000000000003,0.7429999999999986,2.782,2.0390000000000015
3227,quiescent,1237657595681964144,8.489384628107612e+17,0.01578745,17.18403,15.69886,14.94303,14.56273,14.2763,12.396,12.382,9.266,7.737,-0.47496329618846006,-0.3920008909169662,-0.3998901875043106,-1.4978052188213122,inf,,0,0,1.48517,2.2409999999999997,2.6212999999999997,2.907729999999999,0.7558299999999996,1.1361299999999996,1.422559999999999,0.3803000000000001,0.6667299999999994,0.2864299999999993,0.014000000000001123,3.130000000000001,4.659000000000001,3.1159999999999997,4.645,1.529
3228,quiescent,1237657596222374351,8.523123143412552e+17,0.1336151,20.16857,18.03109,16.96254,16.52399,16.18733,14.034,13.787,12.018,8.72,-0.14747907674870786,-0.4931959863981223,-0.31505430235361703,-0.846298825396187,-0.08986355804813725,-0.865965735698002,0,0,2.13748,3.2060299999999984,3.6445799999999977,3.9812399999999997,1.0685499999999983,1.5070999999999977,1.8437599999999996,0.43854999999999933,0.7752100000000013,0.33666000000000196,0.2469999999999999,2.016,5.314,1.7690000000000001,5.067,3.298
3229,star forming,1237657606963724337,1.0078434625249874e+18,0.05614023,19.25697,18.06045,17.77792,17.54863,17.44228,15.857,15.956,12.125,8.98,0.21743469659347067,-0.8194691995014843,-0.4587305805064893,-1.4990595091786105,0.03274669384956553,-0.8922273448180106,0,0,1.1965199999999996,1.4790499999999973,1.7083399999999997,1.8146899999999988,0.2825299999999977,0.5118200000000002,0.6181699999999992,0.22929000000000244,0.3356400000000015,0.10634999999999906,-0.0990000000000002,3.7319999999999993,6.876999999999999,3.8309999999999995,6.975999999999999,3.1449999999999996
3230,quiescent,1237657606964773020,1.0088154309884908e+18,0.03140047,19.14895,17.42517,16.65086,16.2109,15.87302,13.858,13.724,11.011,8.736,-0.3455892088573282,-0.3645475747601853,-0.36461426987997003,-1.1707418396932332,-0.43979461015841764,-0.48780627912653207,0,0,1.7237799999999979,2.4980899999999977,2.9380500000000005,3.275929999999999,0.7743099999999998,1.2142700000000026,1.552150000000001,0.4399600000000028,0.7778400000000012,0.3378799999999984,0.13400000000000034,2.8470000000000013,5.122,2.713000000000001,4.9879999999999995,2.2749999999999986
3231,star forming,1237657607493976364,1.0010745954422231e+18,0.08064664,18.26746,16.72993,15.93417,15.45146,15.15607,12.873,12.571,8.642,5.894,-0.6008107991055853,-0.29002209030708387,-0.6284767516469577,-2.3843009203443244,-0.21334083544418248,-0.9043856125234634,0,0,1.5375300000000003,2.33329,2.815999999999999,3.11139,0.7957599999999996,1.2784699999999987,1.5738599999999998,0.4827099999999991,0.7781000000000002,0.29539000000000115,0.3019999999999996,4.231,6.978999999999999,3.9290000000000003,6.677,2.7479999999999993
3232,quiescent,1237657607497973792,1.0054553234036756e+18,0.07982448,19.13029,17.11646,16.15283,23.35643,15.35814,13.766,13.551,10.927,8.393,-0.18952135510908752,-0.3970080972547037,-0.3886118927389855,-1.0609216911204922,-0.3293863484894808,-1.017198779131397,0,0,2.0138299999999987,2.977459999999997,-4.226140000000001,3.772149999999998,0.9636299999999984,-6.23997,1.7583199999999994,-7.203599999999998,0.794690000000001,7.998289999999999,0.21499999999999986,2.8390000000000004,5.372999999999999,2.6240000000000006,5.1579999999999995,2.533999999999999
3233,star forming,1237657608029995392,1.0009946059713024e+18,0.05968555,18.20938,16.90296,16.37671,16.04289,15.84204,14.052,13.865,10.166,8.918,-0.458176217750003,-0.4317973388127199,-0.5116859930833135,-1.2646497192822268,-0.06345393959163743,,0,0,1.3064199999999992,1.8326700000000002,2.1664899999999996,2.3673399999999987,0.526250000000001,0.8600700000000003,1.0609199999999994,0.33381999999999934,0.5346699999999984,0.20084999999999908,0.1869999999999994,3.8859999999999992,5.134,3.699,4.947000000000001,1.248000000000001
3234,star forming,1237657608034058519,1.004429750392875e+18,0.1220877,18.10377,16.91677,16.34466,15.97079,15.84839,14.049,13.637,9.724,7.607,-0.8614816244139111,-0.36461263249761866,-0.6266689149693361,-1.5738778518811296,-0.39084962585957084,-1.0485240025777531,0,0,1.1870000000000012,1.7591099999999997,2.1329800000000017,2.2553800000000006,0.5721099999999986,0.9459800000000005,1.0683799999999994,0.3738700000000019,0.4962700000000009,0.12239999999999895,0.41199999999999903,4.324999999999999,6.441999999999999,3.9130000000000003,6.03,2.117
3235,quiescent,1237650371021111428,3.750778147784888e+17,0.1873898,21.16868,20.0528,19.46252,19.08266,19.15179,,,,,-0.001965812298844563,-0.6837112633491795,-0.8601699763594363,,0.08999220428754631,-1.0224104092335302,0,0,1.115879999999997,1.706159999999997,2.0860199999999978,2.01689,0.5902799999999999,0.9701400000000007,0.901010000000003,0.37986000000000075,0.31073000000000306,-0.0691299999999977,,,,,,
3236,star forming,1237657608566276600,9.999198279193334e+17,0.05719145,18.83719,17.70657,17.31232,17.05234,16.88324,15.148,15.152,11.198,8.448,-0.44004118189041413,-0.5086027697394074,-0.4047342393174778,-1.4609089469856398,-0.5021841234164676,-0.7339388013242039,0,0,1.1306200000000004,1.52487,1.7848499999999987,1.953949999999999,0.39424999999999955,0.6542299999999983,0.8233299999999986,0.25997999999999877,0.429079999999999,0.16910000000000025,-0.0039999999999995595,3.9499999999999993,6.699999999999999,3.953999999999999,6.703999999999999,2.75
3237,quiescent,1237657609111994495,1.0088992687501087e+18,0.09118462,20.08659,18.3076,17.38749,16.94801,16.64634,14.343,14.233,12.423,9.312,-0.16138930237615248,-0.4589993366826339,-0.2908972022312964,-0.7769562103608852,-0.31932445887313593,-0.8986244863169018,0,0,1.7789900000000003,2.6991000000000014,3.138580000000001,3.4402500000000025,0.9201100000000011,1.3595900000000007,1.6612600000000022,0.43947999999999965,0.7411500000000011,0.30167000000000144,0.10999999999999943,1.92,5.031000000000001,1.8100000000000005,4.921000000000001,3.1110000000000007
3238,quiescent,1237657611263148146,1.0235211205585408e+18,0.002810135,15.44638,13.49571,12.75447,12.43484,12.6229,,,,,-0.2714194061673514,-0.6382140691053737,-0.4471201050934657,-1.5116502677026158,inf,inf,0,0,1.9506699999999988,2.69191,3.01154,2.82348,0.7412400000000012,1.0608700000000013,0.8728100000000012,0.3196300000000001,0.13156999999999996,-0.18806000000000012,,,,,,
3239,star forming,1237650369414889695,3.817606360334602e+17,0.009670773,17.8114,16.5778,16.26,16.11602,15.99116,15.365,15.175,12.469,8.931,0.016609528239415226,-1.0763186650602756,-0.44568577476818283,-1.238746580388531,inf,,0,0,1.2335999999999991,1.5513999999999974,1.69538,1.8202399999999983,0.3177999999999983,0.46178000000000097,0.5866399999999992,0.14398000000000266,0.26884000000000086,0.1248599999999982,0.1899999999999995,2.896000000000001,6.434000000000001,2.7060000000000013,6.2440000000000015,3.5380000000000003
3240,star forming,1237650369405124748,3.682481979837911e+17,0.074,18.45503,17.22182,16.7324,16.41083,16.21555,14.372,14.158,10.642,8.548,-0.12483614190227799,-0.5219142315376202,-0.40680663393610617,-1.2976645812279446,-0.25188492110283733,-0.8761838521247265,0,0,1.2332099999999997,1.7226300000000023,2.0442,2.2394800000000004,0.48942000000000263,0.8109900000000003,1.0062700000000007,0.3215699999999977,0.516849999999998,0.19528000000000034,0.2140000000000004,3.7300000000000004,5.824,3.516,5.609999999999999,2.0939999999999994
3241,quiescent,1237657611264262265,1.4738689950933586e+18,0.05822099,18.78669,17.35275,16.66729,16.31494,16.02135,13.769,13.725,10.652,8.63,-0.3726233956422475,-0.32589442214077197,-0.47170483839479405,-1.438064362205799,-0.0885801006502234,-0.6087295317393373,0,0,1.4339399999999998,2.119399999999999,2.47175,2.7653399999999984,0.6854599999999991,1.0378100000000003,1.3313999999999986,0.3523500000000013,0.6459399999999995,0.29358999999999824,0.04400000000000048,3.117000000000001,5.138999999999999,3.0730000000000004,5.094999999999999,2.0219999999999985
3242,star forming,1237657611265769608,1.47722992758033e+18,0.02578267,18.36437,17.44736,17.16189,17.0041,16.96198,15.646,15.504,12.77,8.815,0.2588606177531287,-0.8955838650876632,-0.5373266330274906,-1.3177598813183562,0.08297051113965104,-1.194146567598519,0,0,0.9170100000000012,1.2024800000000013,1.3602699999999999,1.4023900000000005,0.2854700000000001,0.44325999999999866,0.48537999999999926,0.15778999999999854,0.19990999999999914,0.0421200000000006,0.14200000000000124,2.8760000000000012,6.831000000000001,2.734,6.689,3.955
3243,star forming,1237657611801657556,1.4739630033375334e+18,0.0508666,19.18627,18.17302,17.79112,17.59062,17.53837,15.648,15.256,12.079,9.244,-0.11868676509310147,-0.5786245203473607,-0.3335873285923011,-1.4084133653190811,-0.3228518925184897,-1.4962795090196988,0,0,1.0132499999999993,1.395150000000001,1.5956499999999991,1.6479,0.3819000000000017,0.5823999999999998,0.6346500000000006,0.20049999999999812,0.2527499999999989,0.052250000000000796,0.39199999999999946,3.568999999999999,6.404,3.1769999999999996,6.0120000000000005,2.835000000000001
3244,star forming,1237657612337021019,1.0224669636847473e+18,0.02125091,17.96228,16.90503,16.55511,16.35539,16.22767,14.943,14.928,12.881,9.157,-0.14134539052201991,-0.7329659469003844,-0.3976081734996598,-1.5518167536182694,inf,inf,0,0,1.0572499999999998,1.4071700000000007,1.60689,1.73461,0.3499200000000009,0.5496400000000001,0.6773600000000002,0.19971999999999923,0.3274399999999993,0.12772000000000006,0.014999999999998792,2.0619999999999994,5.786,2.0470000000000006,5.771000000000001,3.724
3245,star forming,1237657612874743925,1.47390665336661e+18,0.06843945,19.18661,18.29361,18.07209,17.81448,17.67067,15.819,15.798,12.56,9.214,0.31787295813659366,-0.9508310019913306,-0.5470599310353897,-1.4736859127785935,-0.027806717771696177,-1.0347342801153312,0,0,0.8930000000000007,1.1145200000000024,1.372130000000002,1.5159400000000005,0.22152000000000172,0.4791300000000014,0.6229399999999998,0.2576099999999997,0.4014199999999981,0.14380999999999844,0.021000000000000796,3.2590000000000003,6.605,3.2379999999999995,6.584,3.346
3246,star forming,1237657612877234302,1.4795614465001e+18,0.04635721,18.61202,17.52845,17.1225,16.83407,16.7137,14.667,14.527,10.937,8.959,-0.11883984901998662,-0.5829476917273737,-0.4732751289812172,-1.5400411321029703,-0.18236051203950515,-1.1561612469809222,0,0,1.0835700000000017,1.4895200000000024,1.7779500000000006,1.8983200000000018,0.4059500000000007,0.6943799999999989,0.8147500000000001,0.2884299999999982,0.4087999999999994,0.1203700000000012,0.14000000000000057,3.7300000000000004,5.708,3.59,5.568,1.9779999999999998
3247,star forming,1237657613408141423,1.0190400653487247e+18,0.1909125,18.95241,17.87717,17.15381,16.75711,16.56467,13.916,13.494,9.481,7.774,-0.5699396331014961,-0.39194254590755323,-0.7640041772983941,-1.5623074541545718,-0.05265076914476725,-0.8524063601516476,0,0,1.0752400000000009,1.7986000000000004,2.1952999999999996,2.387740000000001,0.7233599999999996,1.1200599999999987,1.3125,0.39669999999999916,0.5891400000000004,0.19244000000000128,0.4220000000000006,4.4350000000000005,6.142,4.013,5.72,1.7069999999999999
3248,quiescent,1237657613412466880,1.4750740643840266e+18,0.06476597,19.77954,18.02836,17.38144,16.94454,16.74989,14.519,14.256,10.867,8.492,-0.08283465379552966,-0.46793198237542327,-0.2845975566479933,-1.4345578926778684,-0.305004412859151,-1.6719963493699688,0,0,1.7511800000000015,2.3980999999999995,2.835000000000001,3.02965,0.6469199999999979,1.0838199999999993,1.2784699999999987,0.4369000000000014,0.6315500000000007,0.19464999999999932,0.2629999999999999,3.6519999999999992,6.026999999999999,3.3889999999999993,5.763999999999999,2.375
3249,star forming,1237657613414367303,1.4806483093988577e+18,0.009839613,18.45309,17.30276,16.88672,16.71171,16.61656,15.183,15.03,12.849,9.334,0.5523717589347925,-1.1678754635188051,-0.6458440964138497,-2.448287495126075,inf,inf,0,0,1.1503300000000003,1.5663699999999992,1.7413799999999995,1.8365299999999998,0.41603999999999886,0.5910499999999992,0.6861999999999995,0.17501000000000033,0.2701600000000006,0.09515000000000029,0.15300000000000047,2.3339999999999996,5.849,2.180999999999999,5.696,3.5150000000000006
3250,star forming,1237657627896054099,1.0471622738329211e+18,0.02797646,19.17844,18.36124,18.3058,18.25463,18.13014,16.322,16.598,11.966,8.896,0.650209629305147,-1.342415415001026,-0.9454233315310826,-1.8141167001818534,0.5858456510168468,-0.5977848274478057,0,0,0.8171999999999997,0.872639999999997,0.9238099999999996,1.0482999999999976,0.05543999999999727,0.10660999999999987,0.23109999999999786,0.0511700000000026,0.1756600000000006,0.12448999999999799,-0.2759999999999998,4.356,7.425999999999998,4.632,7.701999999999998,3.0699999999999985
3251,star forming,1237657627917615480,9.93057776370477e+17,0.08543758,18.33367,17.22037,16.65787,16.25319,16.07633,13.605,13.364,9.296,7.559,-0.6379712510288873,-0.4143227543746235,-0.6429799099825396,-1.6129992803832165,-0.16187730502061184,-0.9054208668922377,0,0,1.1133000000000024,1.6758000000000024,2.0804800000000014,2.257340000000003,0.5625,0.967179999999999,1.1440400000000004,0.40467999999999904,0.5815400000000004,0.17686000000000135,0.24099999999999966,4.309000000000001,6.046,4.068000000000001,5.805000000000001,1.7369999999999992
3252,quiescent,1237657627918532831,9.941713077781402e+17,0.04830156,19.11027,17.47548,16.74194,16.37605,16.1324,14.114,14.037,11.172,8.986,-0.17335107828554275,-0.39779187015770673,-0.41130907450560944,-1.1688824803423619,-0.23844914319373056,-1.0260218390725142,0,0,1.6347899999999989,2.3683300000000003,2.7342200000000005,2.9778699999999994,0.7335400000000014,1.0994300000000017,1.3430800000000005,0.36589000000000027,0.6095399999999991,0.2436499999999988,0.07699999999999996,2.942,5.128,2.865,5.051,2.186
3253,star forming,1237649918967546118,4.7628097991320576e+17,0.07271876,18.98802,17.77415,17.14072,16.77184,16.48184,14.247,14.025,10.366,8.361,0.1369915395033088,-0.6524531397285216,-0.4730568652176822,-1.3584355332298887,0.1970164975323891,-1.2434496384944955,0,0,1.21387,1.847299999999997,2.216179999999998,2.5061800000000005,0.633429999999997,1.0023099999999978,1.2923100000000005,0.36888000000000076,0.6588800000000035,0.2900000000000027,0.22199999999999953,3.8810000000000002,5.885999999999999,3.6590000000000007,5.664,2.004999999999999
3254,quiescent,1237661151377817682,1.440058737225132e+18,0.06761972,19.08614,17.26729,16.37533,15.89075,15.52155,13.527,13.458,11.514,8.697,0.0952915666469969,-0.4901105037311428,-0.104672960782755,-0.7289634063456158,-0.26205792848410886,-1.1851685918288428,0,0,1.8188500000000012,2.7108099999999986,3.1953899999999997,3.564590000000001,0.8919599999999974,1.3765399999999985,1.7457399999999996,0.4845800000000011,0.8537800000000022,0.3692000000000011,0.06899999999999906,2.013,4.83,1.9440000000000008,4.761000000000001,2.817
3255,star forming,1237657627920039993,9.96444547212929e+17,0.1184199,19.5948,18.83363,18.56021,18.25358,18.35626,,,,,0.21495310705595908,-0.7893423502029842,-0.5360288322532165,-1.4695316511437722,0.10435166616210768,-1.0813525788654483,0,0,0.7611699999999999,1.034589999999998,1.3412199999999999,1.2385400000000004,0.273419999999998,0.58005,0.4773700000000005,0.30663000000000196,0.20395000000000252,-0.10267999999999944,,,,,,
3256,star forming,1237648722845761782,5.866274255934853e+17,0.045821,18.64586,17.54609,17.15034,16.92557,16.76457,15.001,14.864,11.722,8.931,0.019622122356588514,-0.7657871717204431,-0.4538385633372656,-1.2882307573474476,-0.12443434268298,-0.9876633944568967,0,0,1.0997699999999995,1.495519999999999,1.7202899999999985,1.88129,0.3957499999999996,0.6205199999999991,0.7815200000000004,0.22476999999999947,0.38577000000000083,0.16100000000000136,0.13699999999999868,3.279,6.07,3.1420000000000012,5.933000000000002,2.7910000000000004
3257,star forming,1237657628438692135,9.739251737470177e+17,0.09736755,19.03106,17.99228,17.42649,16.99642,16.80909,14.027,13.741,9.526,7.494,-0.8762438298139085,-0.4634472769165404,-0.6887032742948169,-1.712524619736603,-0.29101719009761357,-1.3116512650530854,0,0,1.0387799999999991,1.604569999999999,2.0346399999999996,2.221969999999999,0.5657899999999998,0.9958600000000004,1.1831899999999997,0.4300700000000006,0.6174,0.18732999999999933,0.2859999999999996,4.5009999999999994,6.5329999999999995,4.215,6.247,2.032
3258,star forming,1237657628441706568,1.352233595648895e+18,0.04973485,18.04364,16.78119,16.25879,15.96367,15.77074,13.795,13.498,9.749,7.637,-0.45680974605748,-0.42537708058005325,-0.4997566442427734,-1.5602362799483145,-0.35014107092441576,-1.2123527028781003,0,0,1.2624500000000012,1.7848499999999987,2.0799699999999994,2.2729,0.5223999999999975,0.8175199999999982,1.0104499999999987,0.2951200000000007,0.4880500000000012,0.1929300000000005,0.2970000000000006,4.045999999999999,6.158,3.7489999999999988,5.861,2.112000000000001
3259,star forming,1237661211507687542,1.4502666030935183e+18,0.008157302,18.20488,16.9879,16.52649,16.2858,16.10415,14.965,14.928,12.822,9.492,0.20306179236434546,-0.942542057212233,-0.4245356938576971,-1.6352167541236953,inf,inf,0,0,1.2169799999999995,1.6783900000000003,1.919080000000001,2.1007299999999987,0.46141000000000076,0.7021000000000015,0.8837499999999991,0.24069000000000074,0.4223399999999984,0.18164999999999765,0.036999999999999034,2.1430000000000007,5.472999999999999,2.1060000000000016,5.436,3.3299999999999983
3260,star forming,1237657628441706568,1.352233595648895e+18,0.04973485,18.04364,16.78119,16.25879,15.96367,15.77074,14.622,14.462,10.561,8.11,-0.45680974605748,-0.42537708058005325,-0.4997566442427734,-1.5602362799483145,-0.35014107092441576,-1.2123527028781003,0,0,1.2624500000000012,1.7848499999999987,2.0799699999999994,2.2729,0.5223999999999975,0.8175199999999982,1.0104499999999987,0.2951200000000007,0.4880500000000012,0.1929300000000005,0.16000000000000014,4.061,6.5120000000000005,3.901,6.352,2.4510000000000005
3261,star forming,1237657628443607228,1.3533465762605568e+18,0.04233272,17.51574,16.35858,15.829,15.50624,15.2422,13.511,13.346,9.496,7.553,-0.5638721336221397,-0.44341455597557955,-0.4938177393557345,-1.5033829779896286,-0.34088002690376046,,0,0,1.157160000000001,1.6867400000000004,2.009500000000001,2.2735400000000006,0.5295799999999993,0.8523399999999999,1.1163799999999995,0.3227600000000006,0.5868000000000002,0.2640399999999996,0.16499999999999915,4.014999999999999,5.957999999999999,3.8499999999999996,5.793,1.9430000000000005
3262,star forming,1237657628443607228,1.3533465762605568e+18,0.04233272,17.51574,16.35858,15.829,15.50624,15.2422,13.934,13.673,9.913,8.085,-0.5638721336221397,-0.44341455597557955,-0.4938177393557345,-1.5033829779896286,-0.34088002690376046,,0,0,1.157160000000001,1.6867400000000004,2.009500000000001,2.2735400000000006,0.5295799999999993,0.8523399999999999,1.1163799999999995,0.3227600000000006,0.5868000000000002,0.2640399999999996,0.26099999999999923,4.020999999999999,5.848999999999998,3.76,5.587999999999999,1.8279999999999994
3263,star forming,1237657628454027310,9.919247296044995e+17,0.04890036,19.58652,18.48735,17.6205,17.3066,17.18776,15.173,14.924,12.056,8.772,-0.060915870932172295,-0.7679701899286537,-0.4048974367687547,-1.2795927920535657,-0.2764351680323609,,0,0,1.0991700000000009,1.9660200000000003,2.2799200000000006,2.3987599999999993,0.8668499999999995,1.1807499999999997,1.2995899999999985,0.3139000000000003,0.432739999999999,0.11883999999999872,0.24900000000000055,3.117000000000001,6.401,2.8680000000000003,6.151999999999999,3.283999999999999
3264,star forming,1237648721790173528,3.525471615204987e+17,0.07583715,18.35503,17.25431,16.76992,16.41603,16.27255,14.284,14.05,10.188,8.133,-0.6262820122223429,-0.39121100266296266,-0.5368848459469142,-1.5284640495553703,-0.37462816125988757,,0,0,1.100719999999999,1.5851100000000002,1.939,2.0824800000000003,0.4843900000000012,0.838280000000001,0.9817600000000013,0.3538899999999998,0.4973700000000001,0.14348000000000027,0.23399999999999999,4.096,6.151000000000002,3.862,5.917000000000002,2.0550000000000015
3265,quiescent,1237657628455338138,9.941875255746499e+17,0.0305742,19.08018,17.3653,16.62657,16.29161,16.02309,14.195,14.282,12.823,9.254,0.24128771570761082,-0.5578863334699703,-0.25336961940423147,-0.8697047950547987,0.04227595627427799,-0.7265949726384495,0,0,1.7148799999999973,2.4536099999999976,2.78857,3.0570899999999988,0.7387300000000003,1.0736900000000027,1.3422100000000015,0.33496000000000237,0.6034800000000011,0.26851999999999876,-0.08699999999999974,1.3719999999999999,4.941000000000001,1.4589999999999996,5.0280000000000005,3.569000000000001
3266,star forming,1237657628968354094,9.672145793041306e+17,0.02661827,15.96023,14.81909,14.24309,13.95422,13.71087,12.302,12.271,8.239,6.011,-0.6490960045817266,-0.4596188206753379,-0.6739072825204608,-1.8723219879627464,0.016129772347502905,-1.2714110793702527,0,0,1.14114,1.7171399999999988,2.00601,2.2493599999999994,0.5759999999999987,0.8648699999999998,1.1082199999999993,0.28887000000000107,0.5322200000000006,0.2433499999999995,0.030999999999998806,4.062999999999999,6.2909999999999995,4.032,6.260000000000001,2.2280000000000006
3267,quiescent,1237657628971696344,9.705955776937595e+17,0.08889702,20.3678,18.38819,17.45043,16.968,16.6263,14.314,14.259,12.165,8.364,-0.09846196488216175,-0.49076203761165343,-0.22172973369271412,-0.609444651477209,-0.14722466511743476,-0.9342292051399871,0,0,1.9796099999999974,2.9173699999999982,3.399799999999999,3.7414999999999985,0.9377600000000008,1.4201900000000016,1.761890000000001,0.4824300000000008,0.8241300000000003,0.34169999999999945,0.054999999999999716,2.149000000000001,5.949999999999999,2.094000000000001,5.895,3.8009999999999984
3268,star forming,1237657628983820332,9.841162723986248e+17,0.05115834,18.27945,17.18538,16.73608,16.42061,16.19765,13.812,13.628,9.888,7.718,-0.19166807512624937,-0.5097124688020886,-0.5296337021937788,-1.6905225611351493,-0.1877218642988281,-1.2577447635170895,0,0,1.094070000000002,1.5433699999999995,1.8588400000000007,2.081800000000001,0.44929999999999737,0.7647699999999986,0.9877299999999991,0.31547000000000125,0.5384300000000017,0.2229600000000005,0.18399999999999928,3.9239999999999995,6.093999999999999,3.74,5.91,2.17
3269,star forming,1237657628989194411,9.908669994018017e+17,0.08383014,19.14537,17.73693,17.17511,16.85142,16.64288,14.478,14.402,10.776,8.915,-0.5192798272329022,-0.4337876818372655,-0.4325878849020967,-1.796866613739493,-0.3026944502223104,,0,0,1.4084399999999988,1.9702599999999997,2.293949999999999,2.502489999999998,0.5618200000000009,0.88551,1.0940499999999993,0.32368999999999915,0.5322299999999984,0.20853999999999928,0.07600000000000051,3.702,5.563000000000001,3.6259999999999994,5.487,1.8610000000000007
3270,star forming,1237648721763696893,3.164878520640082e+17,0.03966612,17.5102,16.38663,16.00198,15.75451,15.62696,14.327,14.074,10.374,8.894,-0.37866692793014783,-0.4843072080632996,-0.4271998456221709,-1.4387533541656123,-0.3545937835615755,-1.0108296640463732,0,0,1.1235700000000008,1.5082200000000014,1.7556900000000013,1.8832400000000007,0.3846500000000006,0.6321200000000005,0.7596699999999998,0.24746999999999986,0.37501999999999924,0.12754999999999939,0.2530000000000001,3.9529999999999994,5.433,3.6999999999999993,5.18,1.4800000000000004
3271,star forming,1237657629531111540,9.976548346707579e+17,0.06724738,18.72916,17.61792,17.15261,16.89178,16.7429,14.806,14.625,11.157,8.695,-0.396020607026305,-0.5108043968373575,-0.4420404750082089,-1.44100583811424,-0.38553764812896263,-1.3684631499890685,0,0,1.1112399999999987,1.576550000000001,1.8373799999999996,1.9862600000000015,0.46531000000000233,0.7261400000000009,0.8750200000000028,0.26082999999999856,0.40971000000000046,0.1488800000000019,0.18099999999999916,3.648999999999999,6.110999999999999,3.468,5.93,2.4619999999999997
3272,star forming,1237657630042358319,9.67222001007618e+17,0.06812613,19.34713,18.09601,17.65159,17.33011,17.19645,14.851,14.676,10.698,8.831,-0.4418515766668514,-0.4637950028988436,-0.512478656598103,-1.606416112398637,-0.3348869551021745,-1.2684318151839664,0,0,1.2511200000000002,1.6955400000000012,2.0170199999999987,2.1506800000000013,0.4444200000000009,0.7658999999999985,0.899560000000001,0.32147999999999755,0.4551400000000001,0.13366000000000255,0.1750000000000007,4.1530000000000005,6.020000000000001,3.9779999999999998,5.845000000000001,1.8670000000000009
3273,star forming,1237657630063198328,9.908969610936586e+17,0.1384259,19.38699,18.36601,17.87484,17.58292,17.46404,15.082,14.91,10.652,8.751,-0.547620868119975,-0.4949650891987384,-0.5468871805508118,-1.651570067128311,-0.315144150719383,-1.3459014114412517,0,0,1.0209800000000016,1.5121500000000019,1.8040699999999994,1.9229500000000002,0.49117000000000033,0.7830899999999978,0.9019699999999986,0.2919199999999975,0.4107999999999983,0.11888000000000076,0.1720000000000006,4.4300000000000015,6.331000000000001,4.258000000000001,6.159000000000001,1.9009999999999998
3274,star forming,1237657630064377938,9.931391402309325e+17,0.171804,19.71468,18.33232,17.40366,16.93509,16.63601,13.781,13.321,10.075,7.785,-0.3255070548059615,-0.3567858636434459,-0.9134027407714614,-1.800239281017583,0.8284824442070617,,0,0,1.382360000000002,2.3110200000000027,2.7795900000000024,3.0786700000000025,0.9286600000000007,1.3972300000000004,1.6963100000000004,0.4685699999999997,0.7676499999999997,0.29908,0.46000000000000085,3.7060000000000013,5.996,3.2460000000000004,5.536,2.289999999999999
3275,star forming,1237657630067523674,9.96562744712915e+17,0.05421819,18.97138,17.73742,17.38993,17.14679,17.07543,15.186,15.044,11.802,8.997,0.006804120198781617,-0.6275011624475347,-0.44155651519373307,-1.5059266619383394,-0.13224730488400244,-1.2724447030749249,0,0,1.2339599999999997,1.5814500000000002,1.8245900000000006,1.8959499999999991,0.3474900000000005,0.5906300000000009,0.6619899999999994,0.24314000000000036,0.3144999999999989,0.07135999999999854,0.14199999999999946,3.3840000000000003,6.189,3.242000000000001,6.047000000000001,2.8049999999999997
3276,star forming,1237657630586372289,1.3489265394665656e+18,0.1262726,18.19335,17.09094,16.58515,16.25408,16.10887,13.817,13.502,9.502,7.43,-0.6829839069206509,-0.470763923305156,-0.6083137823474791,-1.7314555145241188,-0.26373328158713866,-1.5216370474476373,0,0,1.102409999999999,1.6082,1.9392700000000005,2.0844799999999992,0.5057900000000011,0.8368600000000015,0.9820700000000002,0.3310700000000004,0.47627999999999915,0.14520999999999873,0.3149999999999995,4.3149999999999995,6.3870000000000005,4.0,6.072000000000001,2.072000000000001
